CalBP,Z_GISP2_Temp_C,Z_PANGAEA_pollen_AP [%],Z_PANGAEA_pollen_AP-Pinus [%],Z_PANGAEA_pollen_Algae [%],Z_PANGAEA_pollen_Helophyte [%],Z_PANGAEA_pollen_Herbs [%],Z_PANGAEA_pollen_NAP [%],Z_PANGAEA_pollen_Poaceae+Cyperaceae [,Z_PANGAEA_pollen_Pollen aquat [%],Z_PANGAEA_pollen_Pollen mediterr [%],Z_PANGAEA_pollen_Pollen montane [%],Z_PANGAEA_pollen_Pollen pioneer [%],Z_PANGAEA_pollen_Pollen steppic [%],Z_PANGAEA_pollen_Pollen te [%],Z_PANGAEA_pollen_Shrubs [%],Z_PANGAEA_pollen_Spores [%],CCSI
8470,-0.43208665152661757,0.6265797693366458,0.5189093970972246,-0.15638810362242164,-0.6000686051596539,-1.1845851924766098,-0.6265797693366479,-0.18760990474645897,-0.36032851009266015,1.271923290077556,-0.1804933094907518,-0.9515394787484996,-0.11848491006860148,-0.19302808018254664,-0.431878675813491,-0.5735256963103545,0.5248075244143842
8480,-0.38284778899462474,0.6610959487140298,0.5579350058975568,-0.11266527844372969,-0.6422193605572536,-1.25475258325807,-0.6610959487140334,-0.07368558557484423,-0.2205720551420102,1.5024327614430153,-0.41657526618666546,-1.3300327258017892,-0.13957152266690115,-0.24400269386653806,-0.33244800109662564,-0.5759993208276665,0.5801920131345785
8490,-0.34340217704862663,0.6990986497493983,0.599227714794401,-0.08063973251639028,-0.6737731104681606,-1.3137695035235863,-0.6990986497494007,0.019633109067524347,-0.10893019777927862,1.673915410328331,-0.62156537653754,-1.6355472684693846,-0.1621314123322474,-0.263687223620373,-0.18863261879420903,-0.5750035876267492,0.6308739116467409
8500,-0.31112822997179673,0.7419729966260621,0.6437071073085413,-0.06308284565920916,-0.6925288577492094,-1.3608127646738792,-0.7419729966260646,0.08708572886291278,-0.03121554321521962,1.7737406896097843,-0.7870320802607882,-1.851221200436349,-0.1874467720973199,-0.2452767453821271,0.010534492049876859,-0.5701144723281135,0.6759533827953842
8510,-0.2835034808980281,0.7914239683601739,0.6928844380150104,-0.060958281627379325,-0.6978465970314133,-1.3966381719045615,-0.7914239683601731,0.1276388390102531,0.011652239791528301,1.7980182469671708,-0.912680648369474,-1.9737851899586984,-0.21680982613524546,-0.18497109051031033,0.27528345970803725,-0.5610285308991709,0.7155782077949855
8520,-0.2583674493686514,0.8488811767897647,0.7482132569911171,-0.07387481573549681,-0.6902198069991631,-1.4228066454491068,-0.8488811767897663,0.14308608511084728,0.02211221544890167,1.749254924732632,-1.0032073829955495,-2.0091078766172212,-0.25122661283204245,-0.08186097176188525,0.6126680468600185,-0.5476294077982864,0.750603224996703
8530,-0.2341010002002176,0.9147032292361874,0.8102626694584003,-0.10040080580893071,-0.6709540252346926,-1.4408917279953113,-0.9147032292361909,0.13680123059398275,0.0046687278743249225,1.6346212509415567,-1.0652286211742816,-1.9682885931497545,-0.29100293719099196,0.061657185472341385,1.0228576397697597,-0.5301117705474523,0.7820203673796413
8540,-0.2097042363792851,0.987379918007836,0.8779268251997224,-0.1381222995313914,-0.6420672237548143,-1.451895575637025,-0.9873799180078382,0.11305012240593429,-0.03471367832718357,1.4654567238589682,-1.1052374857405287,-1.8655752038807794,-0.3353176640022998,0.23896731163493723,1.4950676561970524,-0.5091386410995686,0.8103854058972771
8550,-0.18477021321800388,1.0630378295947411,0.9479479507708793,-0.18364184151850135,-0.6062576382076943,-1.4558912251126745,-1.0630378295947418,0.07667317255047326,-0.08881736822690067,1.2571216178716729,-1.1285842092563059,-1.7173916830144318,-0.3819664402284007,0.4386330914564087,2.0051336115338243,-0.485939032270944,0.835432244691015
8560,-0.15936898823338547,1.135559381370277,1.0150209377755544,-0.2328081543847704,-0.5667039518715977,-1.451834868729181,-1.135559381370279,0.03274909483558921,-0.14951454466769665,1.027850098935256,-1.1391113607122958,-1.5411037328500974,-0.42746668252221526,0.6451120121520278,2.5168890389379857,-0.46223923384535076,0.8559312385776682
8570,-0.13387169139639005,1.1973720483482708,1.0725182190663136,-0.2812932436329596,-0.5266006345086315,-1.43749016874896,-1.1973720483482748,-0.013974526947162615,-0.20852185207647983,0.7960546210359221,-1.1391068872942713,-1.3528123869857929,-0.46756108711716887,0.8410851892144717,2.9878090642559614,-0.4400006115957954,0.8697367236160108
8580,-0.10875323881830919,1.2405587624828325,1.1135099098419936,-0.32532975396527053,-0.48857445427201884,-1.4094249619390107,-1.2405587624828336,-0.059762431585340385,-0.2583648588041746,0.5769308084170536,-1.1293899884702272,-1.1647077986110714,-0.4979084876138227,1.0105312730641498,3.376620564256983,-0.4210675131530472,0.8739562721960916
8590,-0.0844126040321252,1.2577679607310739,1.1315999059737025,-0.3622611904138624,-0.4542612733275751,-1.3630925933529752,-1.2577679607310777,-0.10236997136759766,-0.2931001896661873,0.37997340214981606,-1.109475468602326,-0.9832370808058706,-0.5146402161494715,1.1410892740693355,3.649275082455786,-0.40689220949330057,0.8652437464513206
8600,-0.06104157690664853,1.2427008325224642,1.1213680364519227,-0.39069036291081877,-0.42422968317305415,-1.2931249010636543,-1.2427008325224655,-0.14110221851788787,-0.30855187094330067,0.208469087643414,-1.077847506674861,-0.8089929265759764,-0.5146293196010291,1.2248726709683606,3.781339262333228,-0.3984302055236548,0.8402948148852101
8610,-0.03855960629697918,1.1904832276136097,1.0786848753525033,-0.41028822554414146,-0.3982342548302273,-1.1941092634531099,-1.1904832276136146,-0.17648040724023178,-0.3022542141434986,0.06084467287785938,-1.032432896831899,-0.6383529631641703,-0.4956261848254617,1.258103365094584,3.757966376603773,-0.39615878999046933,0.7966065497403159
8620,-0.016617755928220988,1.0985119006105482,1.0014211716436299,-0.4214925712264937,-0.37565194177776695,-1.0621624732952284,-1.0985119006105506,-0.2096952696788392,-0.27353944665559615,-0.06699755408553631,-0.9713807507804013,-0.4663205933275501,-0.4565818737053707,1.240642000129741,3.574393625232692,-0.40009041373723636,0.7333999062577117
8630,0.005337460745061308,0.9680823086675033,0.8908301692677553,-0.4252928329033165,-0.35594659442764687,-0.8973224606787709,-0.9680823086675034,-0.2420338690333065,-0.2240533352444743,-0.1792486688121255,-0.8941459896220743,-0.28985121756627447,-0.3983447178478103,1.1762275330351042,3.238978077132503,-0.40968864247891984,0.6523982334174756
8640,0.027957796774270276,0.8062521551838095,0.7531398078327685,-0.42314281832006734,-0.3390390089650699,-0.706005600337186,-0.80625215518381,-0.27442977491239656,-0.15848855253612465,-0.27830946847906757,-0.8025624973287885,-0.11074428552974211,-0.3244921290757802,1.0732557614065532,2.7775969006834833,-0.42372205901193294,0.5581091516365553
8650,0.051866113024851,0.6264618419763418,0.6000825314133266,-0.41689290802812534,-0.32547896183292613,-0.5019013332307017,-0.626461841976347,-0.3072734361074945,-0.08480634870191789,-0.36392693267545356,-0.7012262833112511,0.06314162336975136,-0.24160043335035714,0.9449074807059438,2.2348472959202357,-0.4402246010626193,0.45743625722460823
8660,0.07753090855200673,0.4465039275061875,0.4471486991951902,-0.40859966172641254,-0.31636229722802733,-0.30382703257485105,-0.44650392750618456,-0.34056785033678333,-0.013226446373937774,-0.4335753417969541,-0.596568818187381,0.2193103335286468,-0.15828013028479637,0.8073651174722382,1.6674513947588354,-0.4567348746052364,0.3587030022390511
8670,0.105163753628339,0.284158063683995,0.3098330016208235,-0.40019622880668965,-0.3130550066784068,-0.13096125232256353,-0.28415806368399443,-0.37434847252874676,0.045893250763494535,-0.4837557291146587,-0.4948063722694464,0.34419411165368174,-0.0831174552818257,0.6762451947499614,1.1306105359529643,-0.47079110889131964,0.2703408580184174
8680,0.13465749459031354,0.15282526132909213,0.19987851969055376,-0.39317327690750176,-0.3168954179161247,0.001955721700019974,-0.15282526132909127,-0.4091036849834861,0.08418159724099807,-0.5113727032774825,-0.3998984049823823,0.4268100787808304,-0.022619040627770308,0.5630722788023087,0.6644686465694654,-0.4804256069415295,0.19955052690806488
8690,0.16557782076655556,0.05949617352860441,0.1235214318642609,-0.3884370431205783,-0.3290092285026612,0.08691553479164421,-0.05949617352860741,-0.44592945123831196,0.09629343763248051,-0.5144779679678254,-0.3126726483197897,0.46059902851796025,0.01973966859828408,0.47369397969474103,0.2880418798893805,-0.48440231596783484,0.15123676340326508
8700,0.19721362633801115,0.0053715269879059235,0.08200162638667356,-0.38636730394138774,-0.3502146480837982,0.1221294797914277,-0.005371526987908914,-0.4863313538654385,0.07977575623584411,-0.4923571989321668,-0.2313585218035065,0.4432953329153336,0.04321219199770309,0.4089356633358468,0.0018159645709671724,-0.4821735584019882,0.12745599098420698
8710,0.22868274187638163,-0.012272648237209615,0.07312053667953536,-0.38696796628629626,-0.3808865952163991,0.11029240211433834,0.01227264823721141,-0.5317557466984945,0.03450737414766462,-0.44544928761222513,-0.15295354605228056,0.37608773722217514,0.04888897087430821,0.36638140126238145,-0.2051907464703663,-0.47372763632317993,0.1274681970075856
8720,0.2590795441605419,0.0015435538671420414,0.09257178835490541,-0.3899966089170566,-0.4206890894596682,0.05723811344912964,-0.0015435538671474233,-0.5829920975170904,-0.03757245841367181,-0.37552313116698516,-0.07472329931698851,0.2632676270675628,0.03891255206646728,0.34206018939814126,-0.34855100124380817,-0.45949515148918113,0.14826914711614936
8730,0.2876410023528347,0.040342643813208956,0.1345859794259265,-0.39503215735464425,-0.4682333202363774,-0.028504596715341633,-0.04034264381320777,-0.639615639316319,-0.13232361502109596,-0.28610779604749204,0.004616391858924046,0.11256751876807651,0.016055112997838916,0.3314932206121044,-0.44391687511890104,-0.44034954351875794,0.18532690808714472
8740,0.31390047901610274,0.09653441833949142,0.19218073213180115,-0.4015086678301053,-0.5208706785157683,-0.13577541089087408,-0.09653441833948964,-0.699689412606649,-0.24329928328169173,-0.18276040711061622,0.0842981186314559,-0.0645517136220067,-0.016490368570802123,0.33016747758832726,-0.5048609416005365,-0.41761093906490576,0.2332787675789718
8750,0.3377973630281283,0.1618466680703136,0.25755445768455765,-0.40876619234240635,-0.5748590568353235,-0.25131006401180067,-0.1618466680703124,-0.7599348497719952,-0.3622757934357046,-0.07266201360370211,0.16163793141021407,-0.25366015760627897,-0.05538590817938439,0.3337291619751536,-0.5422187441746382,-0.39292707394288473,0.28650252006602456
8760,0.3597174248882749,0.22815178968431718,0.32289888928808813,-0.4161438417984382,-0.6259619618525171,-0.3611191390890247,-0.2281517896843181,-0.8163946777268356,-0.48062533803488666,0.03660711460252872,0.23284586403825988,-0.4395122065736626,-0.09763327414444901,0.33812145242440067,-0.5641494986296008,-0.36798590438704937,0.33959269055630653
8770,0.3804524835254411,0.2884886853342829,0.3814159589245981,-0.4230917766836429,-0.6702462134197962,-0.4522857450035774,-0.28848868533428534,-0.8653166918913404,-0.5910638618669575,0.13865895526886965,0.2941327295235695,-0.6088362302687865,-0.14115053827710047,0.3397171569012195,-0.5764740075904249,-0.34415431347022274,0.387778073595647
8780,0.4010841284642018,0.33779866334629816,0.42805981542317467,-0.42925186199465065,-0.7046995859213091,-0.5143320468831006,-0.3377986633462985,-0.9038455079069722,-0.6889468132065046,0.22948552020617705,0.34259153351270477,-0.7524259574031174,-0.18516982852584712,0.3353955724609989,-0.5831120413241879,-0.32221345557311787,0.427271871736458
8790,0.42280967270259673,0.37308097269129825,0.459717112120922,-0.4344740082312809,-0.7274493930834685,-0.5397003380095485,-0.3730809726913034,-0.9302826789987824,-0.7725730601219755,0.30773931525989645,0.37655010405797606,-0.8656994657215755,-0.23025041487926143,0.3225578719753582,-0.5865464456228902,-0.3023064171713835,0.4555214059882233
8800,0.44673643953305997,0.3930920784592793,0.47495695498662555,-0.43877446821974786,-0.7376710201680505,-0.5236901243846418,-0.39309207845928174,-0.9440020525451842,-0.8425624374204297,0.3741548199314928,0.3954840318864523,-0.947920058886255,-0.2778742314527464,0.2991947468128622,-0.5882573001473952,-0.28409463928834794,0.4713336851892519
8810,0.4736736586670661,0.397961030377618,0.47372787758222,-0.4422667542027809,-0.7354559288585654,-0.4646397946566997,-0.39796103037761954,-0.9452998096331577,-0.9007505086477269,0.43050542685699095,0.3998118455028679,-1.0008986895910186,-0.3297114218740836,0.2641774014574775,-0.5890788775301852,-0.2670430243909858,0.47487017550527044
8820,0.503952218735264,0.38901400033819933,0.4572894509035398,-0.445094614856741,-0.721844517087132,-0.36485952712077324,-0.389014000338197,-0.9353984173421511,-0.9490456167047496,0.4785007129880173,0.3908332472459807,-1.0279050075938814,-0.386709253305751,0.21783955642566177,-0.5894589278589091,-0.2507423131548283,0.4675130198106327
8830,0.5373026746974064,0.3688045063197317,0.42834271243059857,-0.4473836838988552,-0.6989896911699164,-0.23192937764125351,-0.36880450631973327,-0.9165869498602368,-0.9885387414946023,0.5189085704528127,0.3708109510279267,-1.033018488909235,-0.44827587829899074,0.16264141618461853,-0.5896278073782761,-0.23518063642419704,0.45161414132846306
8840,0.572819608424581,0.34105431577012885,0.39100145247058243,-0.44921766648526623,-0.6701749383968991,-0.07905141649523385,-0.3410543157701283,-0.8922416745075594,-1.0190357778583212,0.5510985996386177,0.3429353808967169,-1.0206856328461469,-0.5119779798833558,0.10341222181878774,-0.5896996004679941,-0.22086966953903867,0.4301540869080266
8850,0.6090318221654344,0.31018044152030955,0.3502256462103197,-0.45063770853309815,-0.639398157267004,0.07681046926338311,-0.3101804415203096,-0.8664526474129712,-1.039063355853243,0.5730903320696782,0.3108849404257775,-0.9951164375495323,-0.5740868358454306,0.046713168114487266,-0.5897286875997292,-0.20876232964837116,0.4063508772423071
8860,0.6440800002172526,0.2804254222459586,0.31075515881171406,-0.4516565183387302,-0.6105577368769244,0.2187347337973281,-0.28042542224595834,-0.8432846418342943,-1.0462030120549495,0.5819627138956336,0.2780066228967041,-0.9594302306190687,-0.6308129855310687,-0.0005528565660827165,-0.5897398979097142,-0.2000094995218508,0.3832661300462197
8870,0.6759782110849679,0.2550212083494961,0.2760792222155053,-0.4522743129474146,-0.586662303645833,0.3335591698296744,-0.25502120834949943,-0.8260602057268083,-1.0374516519520174,0.5742861239132306,0.24652223276771568,-0.9148623814802864,-0.6795337394836745,-0.032506330504529495,-0.5897440117411457,-0.1957137972561641,0.3634607465530095
8880,0.7029108757373297,0.23583039105885514,0.24799054299820664,-0.4524872965160808,-0.5694887404567666,0.4135123330898035,-0.2358303910588534,-0.817051444873542,-1.0094008270208572,0.5463318444566966,0.21718703474884027,-0.8604424399882467,-0.7193479851771597,-0.044895243991096186,-0.5897454540624124,-0.19681602077815344,0.3487542440355149
8890,0.7235035815755372,0.22351867882243398,0.2268025874162203,-0.45228900761059937,-0.5597355499104016,0.45555498741107364,-0.2235186788224358,-0.8176039121297873,-0.9583394457119275,0.49416370346901767,0.1894879449524106,-0.79331945399793,-0.7508573094677113,-0.034920054854782924,-0.5897459393596031,-0.20410463514263547,0.34012757020476847
8900,0.7370118701419197,0.21797028436851276,0.21189979595831057,-0.4516719331778864,-0.5573899600536699,0.4597707941849582,-0.2179702843685116,-0.8283966382556023,-0.8806440190732152,0.4140103203046976,0.16217375301772305,-0.7096941771115653,-0.7755413309082708,-0.0008789863840612999,-0.589746096684612,-0.21821678025032934,0.3377696853958879
8910,0.7433954365479192,0.21863191772621687,0.20225916677409897,-0.45063679899489517,-0.5620032898956403,0.4282507828211793,-0.2186319177262181,-0.8495201338825813,-0.7738222178105923,0.3033209052649656,0.13388441545289811,-0.6062837021746852,-0.7951260360685873,0.05773035735531133,-0.5897461459316536,-0.23949436213785436,0.3412198498116795
8920,0.7432759609654224,0.22464872569885633,0.1967750827481473,-0.44921121679832043,-0.5727470489943227,0.36505930022076616,-0.22464872569885666,-0.8802567808855984,-0.6382433325419921,0.1625515419286816,0.10374639437519272,-0.4821614775790668,-0.8111348422299527,0.13944413631936414,-0.5897461608148145,-0.2676615164239446,0.3495381146952807
8930,0.7378023971207228,0.2348470753607875,0.19439808259999813,-0.44747031383891644,-0.5883254709089636,0.2768645215718232,-0.23484707536078694,-0.9187249676891409,-0.47892879776978764,-0.002968128322275084,0.0718266926067851,-0.3404315363139236,-0.8246455330372995,0.2398149137134254,-0.5897461651476363,-0.3014602613736522,0.36146243005200007
8940,0.7284599442092883,0.24773109255129788,0.1941774749786434,-0.44554404415925636,-0.6069490487034481,0.17315646477425564,-0.2477310925512961,-0.9617605424339914,-0.30612674256932165,-0.1824173679272139,0.039282589730255994,-0.18871361985460572,-0.8362270475964775,0.3510651883398206,-0.5897461663586658,-0.3385331724962251,0.37555202178715036
8950,0.7168579146132846,0.2616417894126267,0.19529294190673827,-0.44359823096672224,-0.6265491743551737,0.06511168846576257,-0.26164178941262706,-1.0053568740842298,-0.13359108534489542,-0.3612389617966462,0.008077488931015868,-0.03757716251883396,-0.8460249060912778,0.46319909922715913,-0.589746166682697,-0.375798874685576,0.39033300831894524
8960,0.7045229222243616,0.27507398373930897,0.19710737074363902,-0.44179375152770994,-0.6452137557283005,-0.036750933837112656,-0.2750739837393108,-1.0455768007063067,0.025020576007037696,-0.5248270170680248,-0.019628843848140152,0.10270599092644792,-0.8539318560574498,0.5663301975903764,-0.5897461667656185,-0.4102369512668221,0.4044462640383004
8970,0.6927142957394347,0.28698329841373155,0.19922020830846626,-0.44024697537327584,-0.6616103210157434,-0.12481820558815371,-0.2869832984137325,-1.0794090202307263,0.15959862462268548,-0.6620142183836035,-0.04204472984590872,0.22539117744956347,-0.8597391586304205,0.6528697713208398,-0.5897461667859515,-0.43964338112343576,0.4167675769051863
8980,0.682273095690384,0.296914661516431,0.20149195225269756,-0.43901372442305653,-0.675165812032342,-0.19524318082071254,-0.2969146615164274,-1.1050501949345028,0.264925951663094,-0.7662907849233506,-0.05791184707055106,0.3288784721993135,-0.8631771447110944,0.7182479952211265,-0.5897461667907495,-0.4629329958389526,0.4264447398155955
8990,0.6735155068708243,0.30493300538502943,0.20404152748516588,-0.43809995791582457,-0.6859754655165131,-0.24723504374478597,-0.30493300538503154,-1.1215238658077256,0.3396162102805932,-0.8344042505988093,-0.06619905290872466,0.4165591844258163,-0.8638203474953836,0.7599377502331003,-0.5897461667918452,-0.4799271141020725,0.432794667796228
9000,0.6661832902241648,0.3114616620385036,0.20724477308387068,-0.4374864851417092,-0.6945824702805278,-0.2815269600916618,-0.31146166203850845,-1.1279129379195016,0.3837349350260372,-0.8634410714652737,-0.06549315200362632,0.4958978850020542,-0.860889533298811,0.7754841273840591,-0.5897461667920887,-0.4908667138534659,0.43506244462008437
9010,0.65946431660012,0.3171373134722102,0.21175509589460564,-0.4371536472804657,-0.701776091064419,-0.29885185154838756,-0.317137313472212,-1.1225409486150777,0.3963469434863437,-0.8477139188361559,-0.05331316965269334,0.5777355453865725,-0.8530082424626206,0.7603953794411017,-0.5897461667921415,-0.4959200180814456,0.4321946971274908
9020,0.6520912585738584,0.32271812668980915,0.2185249488547509,-0.43709793039170736,-0.708462666628641,-0.29891235822767215,-0.32271812668981126,-1.102396015961738,0.373833994240803,-0.7765787602083083,-0.02561594485807583,0.6759294775249587,-0.8380213707021744,0.7066575095262043,-0.5897461667921527,-0.4948485994457047,0.4229189955286477
9030,0.6425148947845988,0.32900171363761765,0.2287291809382822,-0.43733555884435543,-0.715565424843869,-0.2801784257819751,-0.3290017136376156,-1.063245476079104,0.3098479873068446,-0.6348300537795634,0.022982755083519796,0.8062310144705458,-0.813134901671269,0.6030539484697585,-0.5897461667921551,-0.486960023669927,0.4062642422811885
9040,0.6291322413439834,0.3366540776316889,0.24340325169305418,-0.43788625622024663,-0.7238462357144945,-0.24099376838510383,-0.3366540776316896,-1.0012184814529685,0.1982970598267655,-0.4085163306694676,0.09733499039607316,0.9821823751597474,-0.775848233613226,0.43934463550849545,-0.5897461667921555,-0.47153928513106497,0.38221414882143
9050,0.6105340643884012,0.3458810627791498,0.26267471118717856,-0.4387333716664641,-0.7335740681834716,-0.18226591177963727,-0.34588106277914865,-0.9163427717357953,0.040213350320698185,-0.09795223841582232,0.19764127086278455,1.2065644728764175,-0.7259804406003321,0.2155919509128943,-0.5897461667921556,-0.4488717554957555,0.35202641958252184
9060,0.5857276329924087,0.3560982419319624,0.28496852267377565,-0.4397810944696816,-0.7441957338211664,-0.11034247608613436,-0.35609824193196066,-0.816246198294957,-0.14899604166777541,0.26864720048553054,0.3151548594767217,1.46262680162261,-0.6677761047129277,-0.04807668549399751,-0.5897461667921556,-0.42133184035936555,0.3180701256357024
9070,0.5542934107074273,0.3660247682173801,0.3071858714739293,-0.4408607869691572,-0.7544392060412498,-0.03655145397858413,-0.36602476821737895,-0.7153980665283695,-0.3408735848963562,0.6378962809948708,0.43308712972996,1.716301580588868,-0.6094465326117507,-0.31345118052988247,-0.5897461667921556,-0.3932033815814302,0.2833407208704561
9080,0.5164488779444941,0.37434663195318363,0.3262179299974703,-0.44180645517323297,-0.7629937074855063,0.02793987236971862,-0.3743466319531855,-0.6281817028695134,-0.5071636475692531,0.9566072345402585,0.5346860016806715,1.9333989762902195,-0.5591798673296418,-0.5424593950932629,-0.5897461667921556,-0.36872615272381665,0.2508427170357637
9090,0.4730139484872933,0.38035672567183715,0.3404444980183515,-0.4425315497801747,-0.7691619159804292,0.07734036342758938,-0.3803567256718396,-0.5619633744204157,-0.6331257401988005,1.197138899758848,0.611286031402668,2.0965727915277386,-0.5211667754042745,-0.7153651920540034,-0.5897461667921556,-0.3501227122955271,0.2229569510296474
9100,0.42529292329974805,0.38399479926417196,0.34988185759015095,-0.44303842247143427,-0.7729000190190122,0.11187490986826007,-0.3839947992641744,-0.5162941222210229,-0.7190187329493067,1.3601402806101663,0.6631746270899515,2.207117790506806,-0.4951580356967806,-0.8327490135740776,-0.5897461667921556,-0.3373728633462193,0.2009116091709735
9110,0.37490137742086066,0.38544932035344,0.35535348780993664,-0.4433788302541469,-0.7744135500740342,0.1351083151258912,-0.3854493203534403,-0.4865223148342362,-0.7730034011289919,1.4609369278244295,0.6952727573519975,2.275923059008498,-0.478559821515373,-0.905767100561546,-0.5897461667921556,-0.32925989692568347,0.18455284740101324
9120,0.323570944865736,0.38473599591639246,0.3576690251499268,-0.4436164893676819,-0.7737313870358377,0.15141556746926876,-0.3847359959163919,-0.4672299595931238,-0.8042625811461108,1.5162911177261362,0.7129419116198749,2.314765880882641,-0.4684404993862822,-0.9467032194814724,-0.5897461667921556,-0.3243829195500734,0.1725780568945947
9130,0.27296300190763384,0.3813840549987959,0.3571683518771188,-0.4438117445638253,-0.7703906253849713,0.16495791991408093,-0.38138405499879924,-0.45373789261253683,-0.8196708434719706,1.5377987877886061,0.7199004000510837,2.3320891990290353,-0.4624570947718329,-0.964318049805798,-0.5897461667921556,-0.3216358845660227,0.16307261654271946
9140,0.22451719085127747,0.37413686416742314,0.3534867733552228,-0.44402334247016406,-0.7631372517098455,0.1798250966041638,-0.37413686416742564,-0.44218654449026784,-0.822948034529252,1.5298022320754032,0.7175736863088883,2.3318423586140513,-0.4590109462874212,-0.9624930715424846,-0.5897461667921556,-0.3203054801926253,0.15385804905975128
9150,0.17935396098973092,0.36055077112309375,0.34533714411622873,-0.4443188793561783,-0.7495249543708616,0.20077383700077778,-0.3605507711230983,-0.42899058245403476,-0.8146658004561075,1.4886417398706155,0.7048711274059358,2.313287208895305,-0.4571064480446134,-0.9399084462132931,-0.5897461667921556,-0.3200253693455894,0.1423932610706144
9160,0.13824102061346233,0.3364822939969475,0.33023274128145863,-0.44478837958623774,-0.725401479040269,0.23418485504979894,-0.3364822939969466,-0.41013337843090264,-0.7922824314591137,1.401737219175022,0.67790997031073,2.270749753211054,-0.45616704080172527,-0.8896568524006654,-0.5897461667921556,-0.3207127722893041,0.12566070623000036
9170,0.10162156136218498,0.2957466737435854,0.30430930987372884,-0.44555389645574844,-0.684565592471651,0.28873666808147014,-0.29574667374358665,-0.38065237846290906,-0.7502438459297892,1.2471165353750955,0.6298750990187679,2.1935468204295043,-0.4558889148305622,-0.79908829813086,-0.5897461667921556,-0.32251427912638425,0.10073321078361742
9180,0.06968991099679243,0.23086310760545717,0.26283019160469717,-0.44675804769031185,-0.6195109731504654,0.3745768164397381,-0.2308631076054572,-0.33496730216203263,-0.681110494722636,0.9968942244764729,0.5521027873263334,2.067846234592027,-0.4561331608444565,-0.6519427223813733,-0.5897461667921556,-0.3257183639644677,0.06597484456696524
9190,0.04249204824598385,0.1364555809698396,0.20238313215052542,-0.4485028447471146,-0.5248278380841914,0.49894441190708005,-0.136455580969839,-0.26911659055794723,-0.5794469828032005,0.6308700972761433,0.43830560455194206,1.8835820383981234,-0.4568297930868924,-0.4364154740473042,-0.5897461667921556,-0.33054741347188005,0.021967785921805955
9200,0.02002650731451841,0.015560978242371447,0.12493359401210356,-0.45073447427148366,-0.40351361665267305,0.6579321720220127,-0.01556097824237145,-0.1850520878702811,-0.4487882025082848,0.1613014730838743,0.29226600035842537,1.6469695913044322,-0.4578782632096141,-0.15978725199990068,-0.5897461667921556,-0.3368099659068485,-0.0284633721799928
9210,0.0023244066106318986,-0.11630450736525974,0.04043710624512407,-0.4531690710248637,-0.2710337987752551,0.8311695041474397,0.11630450736525796,-0.09340766797474609,-0.3061268571526499,-0.35113296569377467,0.13278943113350516,1.3885627920029209,-0.45908510994501134,0.14214962846861523,-0.5897461667921556,-0.34367766857650073,-0.08095277831771355
9220,-0.010507433406714353,-0.23720049157174153,-0.03703807352913551,-0.4554047629560779,-0.14923572843705718,0.9897906654875976,0.23720049157174333,-0.009271637878703453,-0.1753945097382824,-0.8208055354976591,-0.013602047024229538,1.1514257227550553,-0.46020962369836893,0.4189136918358915,-0.5897461667921556,-0.3499960087887414,-0.13059448030539964
9230,-0.018290962342380767,-0.33161120089964546,-0.09754414599316398,-0.4571589091658251,-0.05343908615518462,1.1133145990054434,0.33161120089964674,0.056743679967367434,-0.07356169754604204,-1.18706889115362,-0.1282090207204559,0.9659541487639216,-0.46108126276807565,0.6347535691166304,-0.5897461667921556,-0.3549534432095587,-0.1730044127612162
9240,-0.02083322822869634,-0.39650073862893015,-0.13913380015136345,-0.4583805712032522,0.013701066336086809,1.1975746544382997,0.3965007386289314,0.10273704172949324,-0.0041112699161511565,-1.4377393026174965,-0.2074980379838827,0.8379920936520484,-0.4616532982020846,0.7824847122588782,-0.5897461667921556,-0.3583979772345507,-0.20532379840524792
9250,-0.018028747655389206,-0.4372470035238837,-0.16525377739268737,-0.4591772220724622,0.05824487798057944,1.249317274622369,0.43724700352388435,0.13276611572361108,0.03849101584011234,-1.5931567791872916,-0.25822954125612585,0.7567680970857407,-0.4619579912279958,0.8740944465323308,-0.5897461667921556,-0.3606269624227102,-0.2269197534565617
9260,-0.009987497285960295,-0.46133417999450393,-0.18070222042246517,-0.45970121459946706,0.08885781431207133,1.2778120057713072,0.461334179994504,0.15258244428697526,0.06186084317297467,-1.6814560690428664,-0.28991033925245624,0.7071922533853775,-0.4620386982816737,0.9261684835925048,-0.5897461667921556,-0.3620624606926168,-0.23934610009353563
9270,0.002846670751020777,-0.47495295388683173,-0.18945003440540492,-0.46009148351756796,0.11375082450787471,1.2902153445644848,0.4749529538868294,0.16744542808861343,0.07185755536924827,-1.7250417278377486,-0.31081737216229766,0.6763999036387758,-0.4619077036335938,0.9519216104710864,-0.5897461667921556,-0.363082615882729,-0.24536737894410576
9280,0.019628078500562484,-0.4822570395615901,-0.19416520587680003,-0.4604667327564167,0.14048953437164247,1.290323594466123,0.482257039561586,0.18187566036078712,0.07154098408311566,-1.7372287879704038,-0.3273164339059153,0.6550097512407795,-0.46152552212579445,0.9592208573300203,-0.5897461667921556,-0.3639977647820658,-0.24765164005668666
