,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,removal_reason
387,ISGSA-3408,780,15,SEEDS,Zea mays,-10.5,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
388,ISGSA-3409,790,15,SEEDS,Zea mays,-10.3,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
389,ISGSA-3410,870,15,CHARCOAL,,-25.5,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
390,ISGSA-3411,800,15,CHARCOAL,,-27.6,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
391,ISGSA-3412,780,15,SEEDS,Zea mays,-8.3,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
392,ISGSA-3413,710,15,SEEDS,Zea mays,-8.9,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
393,ISGSA-3414,705,15,SEEDS,Zea mays,-9.1,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
394,ISGSA-3415,710,15,SEEDS,Zea mays,-9,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
395,ISGSA-3416,680,15,SEEDS,Zea mays,-25.3,AMS,-95.62138127,41.0334743,1,,13ML12,House III,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
396,ISGSA-3428,680,15,SEEDS,Zea mays,-10,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
397,ISGSA-3434,695,15,SEEDS,Zea mays,-8.5,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
398,ISGSA-3435,665,15,SEEDS,Zea mays,-9,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
399,ISGSA-3436,690,15,CHARCOAL,,-25.6,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
400,ISGSA-3439,3845,15,CHARCOAL,,-25.1,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
401,ISGSA-3440,840,15,CHARCOAL,,-26.9,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
402,ISGSA-3441,800,15,CHARCOAL,,-26.3,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
403,ISGSA-3442,780,15,CHARCOAL,,-27.2,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
404,ISGSA-3443,795,15,CHARCOAL,,,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
405,ISGSA-3444,840,15,CHARCOAL,,-23.3,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
406,ISGSA-3445,800,15,CHARCOAL,,-25.1,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
407,ISGSA-3446,800,15,CHARCOAL,,,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
408,ISGSA-3447,835,15,CHARCOAL,,-24.6,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
409,ISGSA-3448,1370,15,CHARCOAL,,-23.3,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
410,ISGSA-3449,900,15,SEEDS,Zea mays,-29.1,AMS,-95.62138127,41.0334743,1,,13ML126,Kuhl 1,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
411,ISGSA-346,870,30,CHARCOAL,,-24.4,AMS,-99.89808372,38.08756236,1,,14HO308,Horsethief,USA,Kansas,North America,UWyo2021,Lopinot et al. 2010,Unknown lab ID
412,ISGSA-347,885,25,CHARCOAL,,-26.1,AMS,-99.89808372,38.08756236,1,,14HO308,Horsethief,USA,Kansas,North America,UWyo2021,Lopinot et al. 2010,Unknown lab ID
413,ISGSA-3526,1015,20,BONE,Canis,-19.3,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
414,ISGSA-3527,1300,20,BONE,Canis,-20.3,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
415,ISGSA-3528,1235,25,BONE,Canis,-20.2,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
416,ISGSA-3529,1280,20,BONE,Canis,-20.6,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
417,ISGSA-3530,1020,25,BONE,Canis,-11.8,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
418,ISGSA-3531,995,25,BONE,Canis,-11.2,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
419,ISGSA-3555,420,15,TEXTILE,Weft element from small basket bowl,,AMS,-80.66317894,39.86065894,1,,46MR7,Cresap Mound,USA,West Virginia,North America,UWyo2021,Tippins et al. 2016:7,Unknown lab ID
420,ISGSA-3556,2240,15,CHARCOAL,,,AMS,-80.66317894,39.86065894,1,,46MR7,Cresap Mound,USA,West Virginia,North America,UWyo2021,Tippins et al. 2016:7,Unknown lab ID
421,ISGSA-3557,2240,15,BONE,deer scapula fragment,,AMS,-80.66317894,39.86065894,1,,46MR7,Cresap Mound,USA,West Virginia,North America,UWyo2021,Tippins et al. 2016:7,Unknown lab ID
422,ISGSA-3571,2575,15,SEEDS,nut shell,,AMS,-85.88480251,37.30014176,1,,15HT4,Salts Cave,USA,Kentucky,North America,UWyo2021,Carlson 2019-Middle to Late Holocene Archaeological Site Formation Processes at Crumps Sink…,Unknown lab ID
423,ISGSA-3574,1095,15,BONE,Canis,-12.8,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
424,ISGSA-3575,1045,15,BONE,Canis,-16.8,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
425,ISGSA-3616,200,20,WOOD,cedar,-24.4,AMS,-89.92837404,38.47043082,1,,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,Unknown lab ID
426,ISGSA-3617,105,15,WOOD,cedar,-27.1,AMS,-89.92837404,38.47043082,1,,11S1,Emerald,USA,Illinois,North America,UWyo2021,Skousen 2016 Pilgrimage and the construction of Cahokia...,Unknown lab ID
427,ISGSA-3618,760,20,SEEDS,Zea mays,-8.8,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
428,ISGSA-3619,785,20,SEEDS,Zea mays,-8.6,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
429,ISGSA-3620,745,20,SEEDS,Zea mays,-8.9,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
430,ISGSA-3621,805,20,SEEDS,Zea mays,-8.6,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
431,ISGSA-3622,810,20,SEEDS,Zea mays,-8.4,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
432,ISGSA-3623,800,20,SEEDS,Zea mays,-7.7,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
433,ISGSA-3624,830,20,SEEDS,Bean,-25.4,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
434,ISGSA-3625,800,20,SEEDS,Zea mays,-8.3,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
435,ISGSA-3626,765,15,SEEDS,S. Seed,-25.6,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
436,ISGSA-3627,645,20,SEEDS,Zea mays,-10.7,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
437,ISGSA-3628,580,20,SEEDS,Bean,-24.2,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
438,ISGSA-3629,570,20,SEEDS,S. Seed,-23.5,AMS,-95.62138127,41.0334743,1,,13ML130,Johnson Farm 3,USA,Iowa,North America,UWyo2021,Hong Wang with ISGS 2015,Unknown lab ID
439,ISGSA-3676,990,20,BONE,Canis,-15.9,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
440,ISGSA-3677,1080,20,BONE,Canis,-18.2,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
441,ISGSA-3678,975,20,BONE,Canis,-15.7,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
442,ISGSA-3679,1115,20,BONE,Canis,-18.4,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
443,ISGSA-3680,1120,20,BONE,Canis,-19.6,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
444,ISGSA-3681,1055,20,BONE,Canis,-11.7,AMS,-89.92837404,38.47043082,1,,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
445,ISGSA-3742,1080,15,SEEDS,Nutshell charred,-25.6,AMS,-89.90517719,38.82984438,1,,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),Unknown lab ID
446,ISGSA-3743,1075,15,SEEDS,Nutshell charred,-25.8,AMS,-89.90517719,38.82984438,1,,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),Unknown lab ID
447,ISGSA-3744,1080,20,SEEDS,Nutshell charred,-24.2,AMS,-89.90517719,38.82984438,1,,11MS662,Lillie,USA,Illinois,North America,UWyo2021,Fortier et al. (2016),Unknown lab ID
448,ISGSA-3791,855,20,BONE,collagen,-11.8,AMS,-89.92837404,38.47043082,1,,11S706,East St. Louis Mound Complex,USA,Illinois,North America,UWyo2021,Brennan Boles Hedman Kolb Nash 2016,Unknown lab ID
449,ISGSA-4,8490,100,UNKNOWN,,,AMS,-91.18860042,39.98790561,1,,11A1252,Dittmer,USA,Illinois,North America,UWyo2021,Nolan 1994 2004; Nolan and Fishel 2009,Unknown lab ID
450,ISGSA-406,1525,35,POTTERYRESIDUE,,-29,AMS,-75.03249938,42.63378083,1,,7714.000009,Fortin 2,USA,New York,North America,UWyo2021,Thompson et al. (2004),Unknown lab ID
451,ISGSA-4062,1425,15,BONE,Canis,-21.2173785,AMS,-89.90517719,38.82984438,1,,11MS1353,Cunningham,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,Unknown lab ID
452,ISGSA-407,1505,35,POTTERYRESIDUE,,-29,AMS,-75.03249938,42.63378083,1,,7714.000009,Fortin 2,USA,New York,North America,UWyo2021,Thompson et al. (2004),Unknown lab ID
453,ISGSA-4070,555,15,SEEDS,Zea mays,-8,AMS,-79.46682604,40.31064472,1,,36WM100,Consol Site,USA,Pennsylvania,North America,UWyo2021,Oshnock personal communication 2019,Unknown lab ID
454,ISGSA-410,1995,35,POTTERYRESIDUE,,-29,AMS,-75.03249938,42.63378083,1,,7714.000009,Fortin 2,USA,New York,North America,UWyo2021,Thompson et al. (2004),Unknown lab ID
455,ISGSA-4235,2055,20,SEEDS,Corylus nutshell charred,-27.9,AMS,-91.25982573,41.21856557,1,,13LA12,Gast Farm,USA,Iowa,North America,UWyo2021,Green 2018,Unknown lab ID
456,ISGSA-4236,2155,15,SEEDS,Juglandaceae nutshell charred,-26.8,AMS,-91.25982573,41.21856557,1,,13LA12,Gast Farm,USA,Iowa,North America,UWyo2021,Green 2018,Unknown lab ID
457,ISGSA-4237,1765,15,SEEDS,Carya nutshell charred,-26.2,AMS,-91.25982573,41.21856557,1,,13LA12,Gast Farm,USA,Iowa,North America,UWyo2021,Green 2018,Unknown lab ID
458,ISGSA-452,1940,35,POTTERYRESIDUE,,-29.3,AMS,-76.19456258,43.00587369,1,,7507.000013,Vinette,USA,New York,North America,UWyo2021,Thompson et al. (2004),Unknown lab ID
459,ISGSA-453,1635,35,POTTERYRESIDUE,,-28,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
460,ISGSA-454,1695,35,POTTERYRESIDUE,,-30.4,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
461,ISGSA-455,1990,40,POTTERYRESIDUE,,-29.8,AMS,-76.19456258,43.00587369,1,,7507.000013,Vinette,USA,New York,North America,UWyo2021,Hart et al. (2007),Unknown lab ID
462,ISGSA-456,2510,35,POTTERYRESIDUE,,-29.1,AMS,-76.20876883,43.46391903,1,,7507.000013,Vinette,USA,New York,North America,UWyo2021,Thompson et al. 2004,Unknown lab ID
463,ISGSA-465,910,35,WOOD,,-25.3,AMS,-93.34002134,32.09331622,1,,16RR1,Gahagan,USA,Louisiana,North America,UWyo2021,Emerson Thomas E. and Jeffrey S. Girard2004    Dating Gahagan and it's Implications for Understanding Cahokia-Caddo Interactions.  Southeastern Archaeology 23(1):57 - 64.,Unknown lab ID
464,ISGSA-466,950,40,LEATHER,,-23.3,AMS,-93.34002134,32.09331622,1,,16RR1,Gahagan,USA,Louisiana,North America,UWyo2021,Emerson Thomas E. and Jeffrey S. Girard2004    Dating Gahagan and it's Implications for Understanding Cahokia-Caddo Interactions.  Southeastern Archaeology 23(1):57 - 64.,Unknown lab ID
465,ISGSA-479,9225,30,CHARCOAL,,,AMS,-96.20518377,38.95328546,1,,14WB322,Claussen,USA,Kansas,North America,UWyo2021,Mandel Widga et al. 2004,Unknown lab ID
466,ISGSA-480,9225,35,CHARCOAL,,,AMS,-96.20518377,38.95328546,1,,14WB322,Claussen,USA,Kansas,North America,UWyo2021,Mandel Widga et al. 2004,Unknown lab ID
467,ISGSA-482,7605,35,UNKNOWN,,,AMS,-91.47944869,40.64206032,1,,13LE597,Fett,USA,Iowa,North America,UWyo2021,Emerson et al. 2009 Archaic Societies: Diversity and Complexity...,Unknown lab ID
468,ISGSA-497,1575,35,POTTERYRESIDUE,,-27.2,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
469,ISGSA-498,1600,35,POTTERYRESIDUE,,-25.9,AMS,-74.44204867,42.5883091,1,,9512.000038,Westheimer,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
470,ISGSA-499,1430,40,POTTERYRESIDUE,,-27.3,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
471,ISGSA-500,2270,35,POTTERYRESIDUE,,-28.1,AMS,-76.19456258,43.00587369,1,,7507.000013,Vinette,USA,New York,North America,UWyo2021,Hart and Lovis (2007),Unknown lab ID
472,ISGSA-501,1390,35,POTTERYRESIDUE,,-29.7,AMS,-76.20876883,43.46391903,1,,NYSM-1507,Simmons,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
473,ISGSA-502,1405,40,POTTERYRESIDUE,,-26.7,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
474,ISGSA-503,1525,40,POTTERYRESIDUE,,-27.9,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
475,ISGSA-504,1520,35,POTTERYRESIDUE,,-27.4,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
476,ISGSA-505,2205,30,POTTERYRESIDUE,,-30,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
477,ISGSA-506,1315,50,POTTERYRESIDUE,,-26.3,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
478,ISGSA-508,5255,40,CHARCOAL,,,AMS,-96.65003273,38.68749423,1,,14MO304,William Young,USA,Kansas,North America,UWyo2021,Banks and Wigand 2005,Unknown lab ID
479,ISGSA-509,1115,30,POTTERYRESIDUE,,,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart and Lovis 2011,Unknown lab ID
480,ISGSA-519,1485,40,CHARCOAL,,-25.5,AMS,-75.03249938,42.63378083,1,,7714.000009,Fortin 2,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
481,ISGSA-520,805,40,CHARCOAL,,-24.4,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
482,ISGSA-521,885,40,CHARCOAL,,-24.3,AMS,-76.20876883,43.46391903,1,,7507.000009,Wickham,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
483,ISGSA-522,425,40,POTTERYRESIDUE,,-20.8,AMS,-74.42223964,43.11395008,1,,03504.000001/NYSM-2332,Garoga,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
484,ISGSA-523,480,40,POTTERYRESIDUE,,-23.6,AMS,-74.42223964,43.11395008,1,,03504.000005/NYSM-2233,Klock,USA,New York,North America,UWyo2021,Hart and Lovis (2007),Unknown lab ID
485,ISGSA-524,1625,40,CHARCOAL,,-23.3,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
486,ISGSA-525,1220,40,CHARCOAL,,-26,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
487,ISGSA-526,225,40,CHARCOAL,,-26.7,AMS,-76.19456258,43.00587369,1,,6705.000007,Felix,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
488,ISGSA-527,1465,40,CHARCOAL,,-25.6,AMS,-75.03249938,42.63378083,1,,7714.000009,Fortin 2,USA,New York,North America,UWyo2021,Hart and Brumbach 2005,Unknown lab ID
489,ISGSA-528,445,40,POTTERYRESIDUE,,-20.7,AMS,-74.42223964,43.11395008,1,,03504.000002/NYSM-2334,Smith-Pagerie,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
490,ISGSA-541,2905,35,POTTERYRESIDUE,,-25.8,AMS,-78.19382174,43.00098001,1,,5106.000005,Scaccia,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
491,ISGSA-542,1620,35,POTTERYRESIDUE,,-28.7,AMS,-76.20876883,43.46391903,1,,NYSM-1507,Simmons,USA,New York,North America,UWyo2021,Hart and Brumbach (2005),Unknown lab ID
492,ISGSA-544,3730,35,SEEDS,Hickory nut,,AMS,-90.13148372,41.35326346,1,,11HY289,Billboard Flats,USA,Illinois,North America,UWyo2021,Fishel and Vanderford 2006; Illinois Archaeology vol. 18: 51-75,Unknown lab ID
493,ISGSA-562,2755,35,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-27.5,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
494,ISGSA-563,2760,30,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-25.2,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
495,ISGSA-564,3350,30,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-25.9,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
496,ISGSA-565,3115,30,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-25.2,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
497,ISGSA-566,2960,40,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-25.5,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
498,ISGSA-567,2825,30,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-25.1,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
499,ISGSA-568,2995,30,POTTERYRESIDUE,Soot adhering to exterior of the soapstone vessel,-27.8,AMS,-83.92549042,35.68723175,1,,40BT90,Apple Barn/Townsend 1,USA,Tennessee,North America,UWyo2021,Wells et al. 2014 Soapstone Vessel Chronology And Function In The Southern Appalachians Of Eastern Tennessee: The Apple Barn Site (40BT90) Assemblage,Unknown lab ID
500,ISGSA-569,825,25,SEEDS,bean charred,-8.6,AMS,-97.64831277,38.39175588,1,,14MP407,,USA,Kansas,North America,UWyo2021,Bevitt 2006,Unknown lab ID
501,ISGSA-570,780,60,SEEDS,Zea mays charred,-9.2,AMS,-97.64831277,38.39175588,1,,14MP407,,USA,Kansas,North America,UWyo2021,Bevitt 2006,Unknown lab ID
502,ISGSA-571,895,35,CHARCOAL,,-25.9,AMS,-76.82364771,42.78107594,1,,9908.000003,Kipp Island,USA,New York,North America,UWyo2021,Hart and Lovis 2007,Unknown lab ID
503,ISGSA-572,1870,25,CHARCOAL,,-25.8,AMS,-76.82364771,42.78107594,1,,9908.000003,Kipp Island,USA,New York,North America,UWyo2021,Hart et al. 2011,Unknown lab ID
504,ISGSA-573,2855,35,CHARCOAL,,-24.8,AMS,-76.82364771,42.78107594,1,,9908.000003,Kipp Island,USA,New York,North America,UWyo2021,Hart et al. 2011,Unknown lab ID
